date,price
2004-09-29,558.89
2004-10-06,557.78
2004-10-13,575.0
2004-10-20,580.56
2004-10-27,568.89
2004-11-03,557.78
2004-11-10,563.33
2004-11-17,532.22
2004-11-24,546.67
2004-12-01,532.78
2004-12-08,545.56
2004-12-15,522.22
2004-12-22,519.44
2004-12-29,477.22
2005-01-05,492.22
2005-01-12,492.22
2005-01-19,453.33
2005-01-26,446.67
2005-02-02,436.11
2005-02-09,425.0
2005-02-16,397.22
2005-02-23,405.0
2005-03-02,411.67
2005-03-09,410.56
2005-03-16,391.11
2005-03-23,391.11
2005-03-30,382.56
2005-04-06,374.22
2005-04-13,412.78
2005-04-20,418.89
2005-04-27,418.89
2005-05-04,424.44
2005-05-11,421.67
2005-05-18,421.67
2005-05-25,418.33
2005-06-01,418.33
2005-06-08,423.33
2005-06-15,426.11
2005-06-22,426.11
2005-06-29,421.67
2005-07-06,476.11
2005-07-09,943.75
2005-07-13,446.11
2005-07-20,449.44
2005-07-27,455.0
2005-08-03,451.11
2005-08-10,467.78
2005-08-17,467.78
2005-08-24,526.11
2005-08-31,551.67
2005-09-07,696.11
2005-09-14,776.67
2005-09-21,812.78
2005-09-28,901.11
2005-10-05,926.11
2005-10-12,926.11
2005-10-19,976.11
2005-10-26,1012.22
2005-11-02,1012.22
2005-11-09,1137.22
2005-11-16,1103.33
2005-11-23,1125.56
2005-11-30,1125.56
2005-12-07,981.11
2005-12-14,956.11
2005-12-21,912.22
2005-12-28,753.89
2006-01-04,728.89
2006-01-11,548.11
2006-01-18,542.22
2006-01-25,506.11
2006-02-01,496.11
2006-02-08,452.22
2006-02-15,436.11
2006-02-22,434.44
2006-03-01,440.0
2006-03-08,432.0
2006-03-15,408.89
2006-03-22,412.22
2006-03-29,404.44
2006-04-05,388.33
2006-04-12,388.11
2006-04-19,373.67
2006-04-26,365.0
2006-05-03,350.0
2006-05-10,352.0
2006-05-17,352.22
2006-05-24,346.11
2006-05-31,353.11
2006-06-07,379.0
2006-06-14,393.33
2006-06-21,390.33
2006-06-28,401.11
2006-07-05,408.89
2006-07-12,410.22
2006-07-19,409.78
2006-07-26,418.0
2006-08-02,420.0
2006-08-09,410.0
2006-08-16,431.11
2006-08-23,448.33
2006-08-30,447.22
2006-09-06,450.0
2006-09-13,447.78
2006-09-20,447.78
2006-09-27,450.0
2006-10-04,481.11
2006-10-11,481.11
2006-10-18,481.11
2006-10-25,486.67
2006-11-01,551.11
2006-11-08,581.67
2006-11-15,531.25
2006-11-22,515.62
2006-11-29,516.25
2006-12-06,516.25
2006-12-13,548.12
2006-12-20,620.0
2006-12-27,620.0
2007-01-03,666.88
2007-01-10,791.88
2007-01-17,829.38
2007-01-24,864.38
2007-01-31,938.12
2007-02-07,1063.75
2007-02-14,982.5
2007-02-21,1009.75
2007-02-28,1026.62
2007-03-07,858.75
2007-03-14,746.62
2007-03-21,771.62
2007-03-28,748.75
2007-04-04,632.5
2007-04-11,636.88
2007-04-18,636.88
2007-04-25,580.0
2007-05-02,611.25
2007-05-09,583.12
2007-05-16,536.5
2007-05-23,546.5
2007-05-30,515.88
2007-06-06,528.0
2007-06-13,584.25
2007-06-20,678.88
2007-06-27,698.25
2007-07-04,720.67
2007-07-11,726.67
2007-07-18,722.89
2007-07-25,722.78
2007-08-01,720.11
2007-08-08,722.89
2007-08-15,754.78
2007-08-22,1126.22
2007-08-29,1022.33
2007-09-05,991.78
2007-09-12,1138.11
2007-09-19,1157.56
2007-09-26,1231.11
2007-10-03,1235.56
2007-10-10,1211.89
2007-10-17,1205.0
2007-10-24,1198.0
2007-10-31,1198.0
2007-11-07,1155.0
2007-11-14,1061.89
2007-11-21,998.11
2007-11-28,981.44
2007-12-05,809.22
2007-12-12,778.11
2007-12-19,740.56
2007-12-26,707.22
2008-01-02,682.22
2008-01-09,682.22
2008-01-16,682.22
2008-01-23,618.33
2008-01-30,433.0
2008-02-06,433.0
2008-02-13,434.11
2008-02-20,365.56
2008-02-27,362.78
2008-03-05,366.89
2008-03-12,379.44
2008-03-19,379.44
2008-03-26,371.11
2008-04-02,376.33
2008-04-06,550.0
2008-04-09,340.22
2008-04-16,340.0
2008-04-23,339.11
2008-04-30,323.67
2008-05-07,322.22
2008-05-14,324.33
2008-05-21,323.0
2008-05-28,306.44
2008-06-04,315.89
2008-06-11,315.89
2008-06-18,349.44
2008-06-25,340.0
2008-07-02,354.67
2008-07-09,367.22
2008-07-16,409.44
2008-07-23,534.11
2008-07-30,546.67
2008-08-06,545.22
2008-08-13,550.56
2008-08-20,550.56
2008-08-27,583.33
2008-09-03,600.0
2008-09-10,594.44
2008-09-17,594.44
2008-09-24,590.0
2008-10-01,599.67
2008-10-08,593.0
2008-10-12,1029.0
2008-10-15,580.56
2008-10-22,551.11
2008-10-29,551.11
2008-11-05,691.33
2008-11-12,713.56
2008-11-19,717.78
2008-11-26,801.11
2008-12-03,816.33
2008-12-10,870.78
2008-12-17,926.33
2008-12-24,916.67
2008-12-31,916.67
2009-01-07,1070.78
2009-01-14,1051.33
2009-01-21,1098.56
2009-01-28,1050.0
2009-02-04,1038.89
2009-02-11,954.11
2009-02-18,954.11
2009-02-25,953.0
2009-03-04,986.33
2009-03-11,984.89
2009-03-18,1040.44
2009-03-25,893.33
2009-04-01,866.89
2009-04-08,855.78
2009-04-15,855.78
2009-04-22,800.22
2009-04-29,794.67
2009-05-06,792.0
2009-05-13,800.0
2009-05-20,770.0
2009-05-27,770.0
2009-06-03,794.44
2009-06-10,800.0
2009-06-17,789.11
2009-06-24,829.44
2009-07-01,823.89
2009-07-08,784.44
2009-07-15,784.44
2009-07-22,784.44
2009-07-29,784.44
2009-08-05,784.44
2009-08-12,790.0
2009-08-19,790.56
2009-08-26,790.56
2009-09-02,790.56
2009-09-09,790.56
2009-09-16,795.0
2009-09-23,792.78
2009-09-30,792.78
2009-10-07,975.0
2009-10-14,941.67
2009-10-21,1086.67
2009-10-28,1298.56
2009-11-04,1298.56
2009-11-11,1298.56
2009-11-18,1325.0
2009-11-25,1356.89
2009-12-02,1353.56
2009-12-09,1307.78
2009-12-16,1370.22
2009-12-23,1377.22
2009-12-30,1377.22
2010-01-06,1377.22
2010-01-13,1293.89
2010-01-20,1293.89
2010-01-27,1307.78
2010-02-03,1236.11
2010-02-10,1255.56
2010-02-17,1245.78
2010-02-24,1227.78
2010-03-03,1193.0
2010-03-10,1170.78
2010-03-17,1170.78
2010-03-24,1070.78
2010-03-31,1040.22
2010-04-07,1010.88
2010-04-14,961.88
2010-04-21,697.38
2010-04-28,685.88
2010-05-05,685.88
2010-05-12,652.86
2010-05-19,657.71
2010-05-26,665.0
2010-06-02,665.38
2010-06-09,678.12
2010-06-16,680.12
2010-06-23,673.38
2010-06-30,714.0
2010-07-07,714.0
2010-07-14,742.5
2010-07-21,751.5
2010-07-28,739.0
2010-08-04,750.88
2010-08-11,782.75
2010-08-18,847.38
2010-08-25,852.75
2010-09-01,950.0
2010-09-08,1002.88
2010-09-15,1025.0
2010-09-22,1347.86
2010-09-29,1496.43
2010-10-06,1669.75
2010-10-13,1509.38
2010-10-20,1463.5
2010-10-27,1459.57
2010-11-03,1425.0
2010-11-10,1625.0
2010-11-17,1883.29
2010-11-24,2039.29
2010-12-01,2004.71
2010-12-08,1947.88
2010-12-15,2178.12
2010-12-22,4437.5
2010-12-29,2941.62
2011-01-05,2919.71
2011-01-12,3089.62
2011-01-19,2723.29
2011-01-26,1947.86
2011-02-02,1464.29
2011-02-09,1267.86
2011-02-16,961.86
2011-02-23,968.57
2011-03-02,825.71
2011-03-09,721.43
2011-03-16,677.43
2011-03-23,629.57
2011-03-30,638.57
2011-04-06,642.86
2011-04-13,610.71
2011-04-20,617.86
2011-04-27,582.14
2011-05-04,556.14
2011-05-11,567.86
2011-05-18,564.29
2011-05-25,586.43
2011-06-01,593.57
2011-06-08,603.57
2011-06-15,610.71
2011-06-22,656.71
2011-06-29,663.86
2011-07-06,678.0
2011-07-13,709.29
2011-07-20,727.14
2011-07-27,702.14
2011-08-03,758.57
2011-08-10,810.71
2011-08-17,800.0
2011-08-24,964.29
2011-08-31,995.43
2011-09-07,985.71
2011-09-14,953.57
2011-09-21,1142.86
2011-09-28,1144.71
2011-10-05,1156.43
2011-10-12,1305.0
2011-10-19,1191.67
2011-10-26,1175.0
2011-11-02,1197.14
2011-11-09,1060.0
2011-11-16,1028.57
2011-11-23,860.71
2011-11-30,903.57
2011-12-07,835.71
2011-12-14,770.29
2011-12-21,703.57
2011-12-28,719.29
2012-01-04,680.0
2012-01-11,635.62
2012-01-18,638.5
2012-01-25,621.14
2012-02-01,556.0
2012-02-08,617.75
2012-02-15,579.62
2012-02-22,581.0
2012-02-29,589.62
2012-03-07,625.0
2012-03-14,596.88
2012-03-21,578.12
2012-03-28,601.0
2012-04-04,637.67
2012-04-11,659.71
2012-04-18,647.57
2012-04-25,667.86
2012-05-02,668.57
2012-05-09,726.25
2012-05-16,681.43
2012-05-23,633.12
2012-05-30,574.29
2012-06-06,577.12
2012-06-13,582.88
2012-06-20,618.83
2012-06-27,580.38
2012-07-04,612.5
2012-07-11,632.75
