date,price
2001-07-11,666.0
2001-07-18,634.62
2001-07-25,636.43
2001-08-01,640.62
2001-08-08,671.88
2001-08-15,753.12
2001-08-22,878.75
2001-08-29,858.75
2001-09-05,861.88
2001-09-12,918.12
2001-09-19,958.75
2001-09-26,916.25
2001-10-03,831.88
2001-10-10,825.62
2001-10-17,906.25
2001-10-24,928.57
2001-10-31,946.88
2001-11-07,978.12
2001-11-14,982.14
2001-11-21,1472.14
2001-11-28,1250.62
2001-12-05,1186.88
2001-12-12,922.5
2001-12-19,810.0
2001-12-26,788.12
2002-01-02,789.29
2002-01-09,733.12
2002-01-16,606.88
2002-01-23,569.38
2002-01-30,535.62
2002-02-06,543.75
2002-02-13,528.12
2002-02-20,557.88
2002-02-27,558.12
2002-03-06,546.88
2002-03-13,521.88
2002-03-20,532.88
2002-03-27,497.5
2002-04-03,488.75
2002-04-10,485.62
2002-04-17,500.62
2002-04-24,502.5
2002-05-01,530.83
2002-05-08,491.25
2002-05-15,479.38
2002-05-22,477.5
2002-05-29,517.5
2002-06-05,526.88
2002-06-12,542.5
2002-06-19,544.38
2002-06-26,556.25
2002-07-03,571.88
2002-07-10,621.43
2002-07-17,650.0
2002-07-24,671.43
2002-07-31,675.0
2002-08-07,671.25
2002-08-14,684.38
2002-08-21,710.0
2002-08-28,715.0
2002-09-04,763.75
2002-09-11,768.12
2002-09-18,763.75
2002-09-25,751.25
2002-10-02,746.25
2002-10-09,750.0
2002-10-16,758.75
2002-10-23,863.75
2002-10-30,860.0
2002-11-06,852.5
2002-11-13,833.75
2002-11-20,805.62
2002-11-27,746.25
2002-12-04,696.25
2002-12-11,665.0
2002-12-18,645.38
2002-12-25,617.5
2003-01-01,510.0
2003-01-08,507.14
2003-01-15,491.88
2003-01-22,457.5
2003-01-29,461.25
2003-02-05,454.38
2003-02-12,438.75
2003-02-19,446.88
2003-02-26,463.12
2003-03-05,463.12
2003-03-12,471.88
2003-03-19,500.62
2003-03-26,529.38
2003-04-02,529.38
2003-04-09,523.12
2003-04-16,530.62
2003-04-23,593.12
2003-04-30,618.75
2003-05-07,606.88
2003-05-14,585.62
2003-05-21,570.0
2003-05-28,594.38
2003-06-04,563.12
2003-06-11,608.75
2003-06-18,643.12
2003-06-25,655.0
2003-07-02,686.25
2003-07-09,726.25
2003-07-16,752.5
2003-07-23,737.5
2003-07-30,782.5
2003-08-06,771.88
2003-08-13,806.25
2003-08-20,871.25
2003-08-27,897.5
2003-09-03,893.75
2003-09-10,876.25
2003-09-17,841.25
2003-09-24,806.88
2003-10-01,846.88
2003-10-08,934.38
2003-10-15,1140.62
2003-10-22,1081.25
2003-10-29,1187.5
2003-11-05,1178.75
2003-11-12,1196.88
2003-11-19,1140.62
2003-11-26,1037.5
2003-12-03,931.25
2003-12-10,956.25
2003-12-17,987.5
2003-12-24,971.88
2003-12-31,1028.12
2004-01-07,1056.25
2004-01-14,1153.12
2004-01-21,1228.12
2004-01-28,1265.62
2004-02-04,1265.62
2004-02-11,1275.0
2004-02-18,1243.75
2004-02-25,1193.75
2004-03-03,1185.0
2004-03-10,1150.0
2004-03-17,1103.12
2004-03-24,1012.5
2004-03-31,1000.0
2004-04-07,875.0
2004-04-14,859.38
2004-04-21,784.38
2004-04-28,650.62
2004-05-05,703.75
2004-05-12,678.75
2004-05-19,651.88
2004-05-26,645.62
2004-06-02,645.62
2004-06-09,633.12
2004-06-16,639.38
2004-06-23,645.62
2004-06-30,639.38
2004-07-07,670.62
2004-07-14,653.12
2004-07-21,733.75
2004-07-28,715.0
2004-08-04,736.88
2004-08-11,830.62
2004-08-18,827.5
2004-08-25,852.5
2004-09-01,811.25
2004-09-08,798.75
2004-09-15,793.75
2004-09-22,810.0
2004-09-29,822.5
2004-10-06,835.62
2004-10-13,879.38
2004-10-20,879.38
2004-10-27,879.38
2004-11-03,883.75
2004-11-10,837.5
2004-11-17,818.75
2004-11-24,800.0
2004-12-01,762.5
2004-12-08,781.25
2004-12-15,781.25
2004-12-22,750.0
2004-12-29,756.25
2005-01-05,793.75
2005-01-12,821.25
2005-01-19,778.12
2005-01-26,778.12
2005-02-02,740.62
2005-02-09,725.0
2005-02-16,613.75
2005-02-23,613.75
2005-03-02,613.75
2005-03-09,607.5
2005-03-16,605.0
2005-03-23,602.5
2005-03-30,583.12
2005-04-06,583.75
2005-04-13,585.62
2005-04-20,579.38
2005-04-27,585.62
2005-05-04,582.5
2005-05-11,588.75
2005-05-18,582.5
2005-05-25,578.75
2005-06-01,572.5
2005-06-08,568.75
2005-06-15,543.75
2005-06-22,520.0
2005-06-29,526.25
2005-07-06,582.5
2005-07-09,1016.67
2005-07-13,582.5
2005-07-20,598.75
2005-07-27,605.0
2005-08-03,593.75
2005-08-10,651.25
2005-08-17,676.25
2005-08-24,742.5
2005-08-31,835.0
2005-09-07,925.0
2005-09-14,1015.62
2005-09-21,1053.12
2005-09-28,1037.5
2005-10-05,1068.75
2005-10-12,1081.25
2005-10-19,1081.25
2005-10-26,1212.5
2005-11-02,1250.0
2005-11-09,1325.0
2005-11-16,1328.12
2005-11-23,1293.75
2005-11-30,1240.0
2005-12-07,1433.75
2005-12-14,1342.5
2005-12-21,1237.5
2005-12-28,1065.62
2006-01-04,1100.0
2006-01-11,1025.0
2006-01-18,945.0
2006-01-25,868.75
2006-02-01,756.25
2006-02-08,734.38
2006-02-15,731.25
2006-02-22,690.62
2006-03-01,690.62
2006-03-08,700.0
2006-03-15,704.38
2006-03-22,703.12
2006-03-29,710.62
2006-04-05,710.62
2006-04-12,713.75
2006-04-19,695.0
2006-04-26,701.25
2006-05-03,726.25
2006-05-10,707.5
2006-05-17,707.5
2006-05-24,688.75
2006-05-31,693.75
2006-06-07,703.75
2006-06-14,703.75
2006-06-21,710.0
2006-06-28,722.5
2006-07-05,760.0
2006-07-12,793.75
2006-07-19,762.5
2006-07-26,750.0
2006-08-02,750.0
2006-08-09,766.25
2006-08-16,778.75
2006-08-23,836.25
2006-08-30,836.25
2006-09-06,740.0
2006-09-13,727.5
2006-09-20,702.5
2006-09-27,702.5
2006-10-04,697.5
2006-10-11,732.5
2006-10-18,713.75
2006-10-25,707.5
2006-11-01,732.12
2006-11-08,758.75
2006-11-15,752.5
2006-11-22,773.75
2006-11-29,751.25
2006-12-06,751.25
2006-12-13,808.75
2006-12-20,790.0
2006-12-27,850.25
2007-01-03,917.5
2007-01-10,923.75
2007-01-17,1039.38
2007-01-24,1092.5
2007-01-31,1098.75
2007-02-07,1273.75
2007-02-14,1320.0
2007-02-21,1452.5
2007-02-28,1308.75
2007-03-07,1136.25
2007-03-14,1126.88
2007-03-21,1073.12
2007-03-28,1033.12
2007-04-04,1008.12
2007-04-11,986.25
2007-04-18,922.5
2007-04-25,866.25
2007-05-02,853.75
2007-05-09,805.62
2007-05-16,836.25
2007-05-23,870.0
2007-05-30,808.75
2007-06-06,823.75
2007-06-13,868.75
2007-06-20,1012.5
2007-06-27,1037.5
2007-07-04,1050.0
2007-07-11,1081.25
2007-07-18,1162.5
2007-07-25,1193.75
2007-08-01,1206.25
2007-08-08,1212.5
2007-08-15,1250.0
2007-08-22,1362.5
2007-08-29,1481.25
2007-09-05,1437.5
2007-09-12,1487.5
2007-09-19,1562.5
2007-09-26,1606.25
2007-10-03,1668.75
2007-10-10,1643.75
2007-10-17,1675.0
2007-10-24,1675.0
2007-10-31,1700.0
2007-11-07,1493.75
2007-11-14,1475.0
2007-11-21,1325.0
2007-11-28,1243.75
2007-12-05,1243.75
2007-12-12,1137.5
2007-12-19,1162.5
2007-12-26,1137.5
2008-01-02,1137.5
2008-01-09,1137.5
2008-01-16,1056.25
2008-01-23,953.75
2008-01-30,810.0
2008-02-06,803.75
2008-02-07,400.0
2008-02-13,800.0
2008-02-20,866.25
2008-02-27,872.5
2008-03-05,872.5
2008-03-12,853.75
2008-03-19,853.75
2008-03-26,860.0
2008-04-02,860.0
2008-04-06,500.0
2008-04-09,847.5
2008-04-16,841.25
2008-04-23,828.75
2008-04-30,813.12
2008-05-07,803.75
2008-05-14,831.88
2008-05-21,825.62
2008-05-28,797.5
2008-06-04,797.5
2008-06-11,797.5
2008-06-18,810.0
2008-06-25,816.25
2008-07-02,860.0
2008-07-09,869.38
2008-07-16,869.38
2008-07-23,985.0
2008-07-30,997.5
2008-08-06,1047.5
2008-08-13,1116.25
2008-08-20,1116.25
2008-08-27,1197.5
2008-09-03,1235.0
2008-09-10,1238.75
2008-09-17,1101.25
2008-09-24,1097.5
2008-10-01,1093.75
2008-10-08,1093.75
2008-10-15,1058.75
2008-10-22,1061.88
2008-10-29,1056.25
2008-11-05,1156.25
2008-11-12,1240.0
2008-11-19,1362.5
2008-11-26,1443.75
2008-12-03,1475.0
2008-12-10,1425.0
2008-12-17,1425.0
2008-12-24,1400.0
2008-12-31,1450.0
2009-01-07,1450.0
2009-01-14,1475.0
2009-01-21,1500.0
2009-01-28,1500.0
2009-02-04,1506.25
2009-02-11,1493.75
2009-02-18,1493.75
2009-02-25,1443.75
2009-03-04,1418.75
2009-03-11,1418.75
2009-03-18,1350.0
2009-03-25,1375.0
2009-04-01,1293.75
2009-04-08,1275.0
2009-04-11,1650.0
2009-04-15,1218.75
2009-04-22,1143.75
2009-04-29,1168.75
2009-05-06,1168.75
2009-05-13,1168.75
2009-05-20,1115.0
2009-05-27,1115.0
2009-06-03,1150.0
2009-06-10,1137.5
2009-06-17,1156.25
2009-06-24,1156.25
2009-07-01,1191.25
2009-07-08,1168.75
2009-07-15,1150.0
2009-07-22,1062.5
2009-07-29,1087.5
2009-08-05,1093.75
2009-08-12,1100.0
2009-08-19,1100.0
2009-08-26,1125.0
2009-09-02,1118.75
2009-09-09,1125.0
2009-09-16,1125.0
2009-09-23,1125.0
2009-09-30,1118.75
2009-10-07,1518.75
2009-10-14,1593.75
2009-10-21,1568.75
2009-10-28,1693.75
2009-11-04,1668.75
2009-11-11,1700.0
2009-11-18,1775.0
2009-11-25,1943.75
2009-12-02,1943.75
2009-12-09,1812.5
2009-12-16,1687.5
2009-12-23,1718.75
2009-12-30,1718.75
2010-01-06,1718.75
2010-01-13,1737.5
2010-01-20,1737.5
2010-01-27,1737.5
2010-02-03,1737.5
2010-02-06,700.0
2010-02-10,1662.5
2010-02-17,1568.75
2010-02-24,1568.75
2010-03-03,1518.75
2010-03-10,1518.75
2010-03-17,1518.75
2010-03-24,1466.67
2010-03-31,1466.67
2010-04-07,860.0
2010-04-14,860.0
2010-04-21,850.0
2010-04-28,841.67
2010-05-05,833.33
2010-05-12,816.67
2010-05-19,816.67
2010-05-26,775.0
2010-06-02,775.0
2010-06-09,835.71
2010-06-16,841.67
2010-06-23,841.67
2010-06-30,892.86
2010-07-07,892.86
2010-07-14,1014.29
2010-07-21,964.29
2010-07-28,957.14
2010-08-04,985.71
2010-08-11,1024.29
2010-08-18,1080.0
2010-08-25,1071.43
2010-09-01,1057.14
2010-09-08,1175.0
2010-09-15,1421.67
2010-09-22,1738.33
2010-09-29,1866.67
2010-10-06,1925.0
2010-10-13,1923.33
2010-10-20,1925.0
2010-10-27,1947.14
2010-11-03,1940.0
2010-11-10,2004.29
2010-11-17,2590.0
2010-11-24,2814.29
2010-12-01,3142.86
2010-12-08,3228.57
2010-12-15,3121.43
2010-12-22,4142.86
2010-12-29,3660.0
2011-01-05,4242.86
2011-01-12,4178.57
2011-01-19,3675.0
2011-01-26,3292.86
2011-02-02,2166.67
2011-02-09,2091.67
2011-02-16,1828.57
2011-02-23,1382.14
2011-03-02,1303.57
2011-03-09,1128.57
2011-03-16,968.57
2011-03-23,945.71
2011-03-30,910.71
2011-04-06,896.43
2011-04-13,878.57
2011-04-20,878.57
2011-04-27,847.14
2011-05-04,850.0
2011-05-11,878.57
2011-05-18,864.29
2011-05-25,878.57
2011-06-01,871.43
2011-06-08,871.43
2011-06-15,885.71
2011-06-22,971.43
2011-06-29,1028.57
2011-07-06,1164.29
2011-07-13,1175.71
2011-07-20,1192.86
2011-07-27,1185.71
2011-08-03,1192.86
2011-08-10,1300.0
2011-08-17,1307.14
2011-08-24,1435.71
2011-08-31,1400.0
2011-09-07,1335.71
2011-09-14,1590.0
2011-09-21,1550.0
2011-09-28,1585.71
2011-10-05,1584.29
2011-10-12,1700.0
2011-10-19,1520.0
2011-10-26,1575.0
2011-11-02,1475.0
2011-11-09,1600.0
2011-11-16,1490.0
2011-11-23,1225.0
2011-11-30,1415.0
2011-12-07,1560.0
2011-12-14,1270.0
2011-12-21,1345.0
2011-12-28,1287.5
2012-01-04,982.5
2012-01-11,1093.33
2012-01-18,1039.29
2012-01-25,1025.0
2012-02-01,993.57
2012-02-08,1050.0
2012-02-15,955.0
2012-02-22,946.43
2012-02-29,710.0
2012-03-07,938.33
2012-03-14,965.0
2012-03-21,938.33
2012-03-28,990.0
2012-04-04,1110.0
2012-04-11,1258.33
2012-04-18,820.0
2012-04-25,833.33
2012-05-02,829.17
2012-05-09,875.0
2012-05-16,891.0
2012-05-23,879.0
2012-05-30,1000.71
2012-06-06,855.0
2012-06-13,870.0
2012-06-20,900.0
2012-06-27,900.0
2012-07-04,1042.86
2012-07-11,1016.67
