date,price
1998-05-20,529.0
1998-05-27,523.38
1998-06-03,531.88
1998-06-10,534.88
1998-06-17,539.25
1998-06-24,552.38
1998-07-01,554.17
1998-07-08,576.25
1998-07-15,581.67
1998-07-22,600.5
1998-07-29,604.25
1998-08-05,589.5
1998-08-12,588.75
1998-08-19,589.38
1998-08-26,593.5
1998-09-02,587.88
1998-09-09,584.14
1998-09-16,597.5
1998-09-23,596.88
1998-09-30,601.43
1998-10-07,590.0
1998-10-14,597.0
1998-10-21,605.75
1998-10-28,613.25
1998-11-04,630.62
1998-11-11,644.38
1998-11-18,643.0
1998-11-25,634.25
1998-12-02,647.86
1998-12-09,647.71
1998-12-16,653.5
1998-12-23,659.12
1998-12-30,658.0
1999-01-06,663.75
1999-01-13,664.88
1999-01-20,662.25
1999-01-27,662.25
1999-02-03,669.5
1999-02-10,681.25
1999-02-17,684.38
1999-02-24,690.0
1999-03-03,670.62
1999-03-10,668.88
1999-03-17,665.62
1999-03-24,661.62
1999-03-31,651.25
1999-04-07,626.25
1999-04-14,581.0
1999-04-21,591.33
1999-04-28,565.12
1999-05-05,567.0
1999-05-12,575.12
1999-05-19,582.38
1999-05-26,594.5
1999-06-02,598.5
1999-06-09,609.78
1999-06-16,611.22
1999-06-23,590.38
1999-06-30,616.12
1999-07-07,614.88
1999-07-14,622.38
1999-07-21,634.14
1999-07-28,649.38
1999-08-04,657.5
1999-08-11,661.88
1999-08-18,661.25
1999-08-25,660.62
1999-09-01,663.75
1999-09-08,668.5
1999-09-15,680.62
1999-09-22,685.12
1999-09-29,689.62
1999-10-06,688.38
1999-10-13,702.38
1999-10-20,709.0
1999-10-27,705.88
1999-11-03,709.0
1999-11-10,704.0
1999-11-17,696.71
1999-11-24,704.5
1999-12-01,703.38
1999-12-08,702.75
1999-12-15,704.0
1999-12-22,704.0
1999-12-29,702.75
2000-01-05,700.88
2000-01-12,703.38
2000-01-19,700.88
2000-01-26,704.0
2000-02-02,704.12
2000-02-09,702.12
2000-02-16,702.75
2000-02-23,700.33
2000-03-01,705.25
2000-03-08,703.38
2000-03-15,701.5
2000-03-22,699.62
2000-03-29,699.0
2000-04-05,696.5
2000-04-12,679.57
2000-04-19,648.62
2000-04-26,640.25
2000-05-03,629.88
2000-05-10,637.75
2000-05-17,634.62
2000-05-24,622.86
2000-05-31,633.12
2000-06-07,631.88
2000-06-14,632.75
2000-06-21,632.75
2000-06-28,632.25
2000-07-05,629.0
2000-07-12,624.0
2000-07-19,622.12
2000-07-26,620.62
2000-08-02,619.62
2000-08-09,601.67
2000-08-16,615.38
2000-08-23,615.75
2000-08-30,607.12
2000-09-06,605.0
2000-09-13,606.88
2000-09-20,601.88
2000-09-27,598.75
2000-10-04,601.25
2000-10-11,603.12
2000-10-18,602.5
2000-10-25,603.12
2000-11-01,613.33
2000-11-08,608.12
2000-11-15,613.12
2000-11-22,623.33
2000-11-29,624.17
2000-12-06,622.86
2000-12-13,626.67
2000-12-20,626.88
2000-12-27,623.75
2001-01-03,624.38
2001-01-10,616.25
2001-01-17,621.25
2001-01-24,613.75
2001-01-31,613.75
2001-02-07,615.25
2001-02-14,615.62
2001-02-21,616.25
2001-02-28,617.5
2001-03-07,628.62
2001-03-14,628.12
2001-03-21,631.88
2001-03-28,634.38
2001-04-04,637.5
2001-04-11,637.12
2001-04-18,641.17
2001-04-25,636.88
2001-05-02,638.75
2001-05-09,636.43
2001-05-16,635.83
2001-05-23,631.88
2001-05-30,631.25
2001-06-06,624.38
2001-06-13,633.75
2001-06-20,630.62
2001-06-27,616.88
2001-07-04,623.12
2001-07-11,623.75
2001-07-18,623.12
2001-07-25,623.12
2001-08-01,622.5
2001-08-08,613.12
2001-08-15,620.0
2001-08-22,618.75
2001-08-29,619.0
2001-09-05,619.0
2001-09-12,619.62
2001-09-19,628.38
2001-09-26,642.5
2001-10-03,641.67
2001-10-10,643.33
2001-10-17,632.5
2001-10-24,631.88
2001-10-31,632.5
2001-11-07,632.5
2001-11-14,636.25
2001-11-21,637.5
2001-11-28,638.75
2001-12-05,637.0
2001-12-12,624.88
2001-12-19,626.38
2001-12-26,626.62
2002-01-02,627.88
2002-01-09,627.5
2002-01-16,627.5
2002-01-23,630.62
2002-01-30,625.62
2002-02-06,625.12
2002-02-13,626.38
2002-02-20,631.38
2002-02-27,624.29
2002-03-06,627.6
2002-03-13,632.33
2002-03-20,628.33
2002-03-27,627.5
2002-04-03,620.0
2002-04-10,607.5
2002-04-17,605.62
2002-04-24,607.88
2002-05-01,608.0
2002-05-08,601.88
2002-05-15,618.12
2002-05-22,610.88
2002-05-29,611.25
2002-06-05,611.25
2002-06-12,609.62
2002-06-19,614.29
2002-06-26,614.75
2002-07-03,620.12
2002-07-10,623.25
2002-07-17,622.75
2002-07-24,625.25
2002-07-31,627.62
2002-08-07,628.12
2002-08-14,626.25
2002-08-21,628.57
2002-08-28,628.12
2002-09-04,628.12
2002-09-11,626.88
2002-09-18,630.0
2002-09-25,631.25
2002-10-02,630.62
2002-10-09,627.88
2002-10-16,624.38
2002-10-23,626.25
2002-10-30,625.62
2002-11-06,627.5
2002-11-13,631.88
2002-11-20,630.62
2002-11-27,633.75
2002-12-04,637.75
2002-12-11,642.5
2002-12-18,645.88
2002-12-25,645.25
2003-01-01,639.0
2003-01-08,640.88
2003-01-15,647.5
2003-01-22,655.0
2003-01-29,662.5
2003-02-05,668.25
2003-02-12,669.5
2003-02-19,656.0
2003-02-26,673.75
2003-03-05,662.88
2003-03-12,668.75
2003-03-19,667.5
2003-03-26,665.0
2003-04-02,679.62
2003-04-09,679.38
2003-04-16,663.12
2003-04-23,663.12
2003-04-30,671.88
2003-05-07,672.5
2003-05-14,689.38
2003-05-21,687.5
2003-05-28,688.12
2003-06-04,686.25
2003-06-11,683.12
2003-06-18,676.25
2003-06-25,685.62
2003-07-02,702.5
2003-07-09,678.75
2003-07-16,686.25
2003-07-23,679.38
2003-07-30,680.62
2003-08-06,677.5
2003-08-13,675.0
2003-08-20,674.38
2003-08-27,671.88
2003-09-03,671.5
2003-09-10,670.62
2003-09-17,673.12
2003-09-24,676.88
2003-10-01,676.88
2003-10-08,688.12
2003-10-15,700.0
2003-10-22,704.62
2003-10-29,703.75
2003-11-05,714.62
2003-11-12,720.62
2003-11-19,726.25
2003-11-26,735.62
2003-12-03,733.12
2003-12-10,735.25
2003-12-17,741.5
2003-12-24,745.25
2003-12-31,746.88
2004-01-07,752.5
2004-01-14,753.5
2004-01-21,753.75
2004-01-28,750.0
2004-02-04,745.62
2004-02-11,751.88
2004-02-18,752.5
2004-02-25,754.38
2004-03-03,753.12
2004-03-10,741.25
2004-03-17,733.12
2004-03-24,731.88
2004-03-31,725.62
2004-04-07,717.5
2004-04-14,715.88
2004-04-21,694.38
2004-04-28,695.0
2004-05-05,694.38
2004-05-12,695.0
2004-05-19,669.38
2004-05-26,668.12
2004-06-02,664.38
2004-06-09,665.62
2004-06-16,666.88
2004-06-23,666.25
2004-06-30,666.88
2004-07-07,668.12
2004-07-14,670.62
2004-07-21,680.0
2004-07-28,691.88
2004-08-04,712.5
2004-08-11,713.75
2004-08-18,721.88
2004-08-25,724.62
2004-09-01,727.5
2004-09-08,731.25
2004-09-15,727.12
2004-09-22,729.0
2004-09-29,727.5
2004-10-06,730.62
2004-10-13,729.38
2004-10-20,735.0
2004-10-27,739.38
2004-11-03,737.5
2004-11-10,740.0
2004-11-17,746.88
2004-11-24,748.12
2004-12-01,746.88
2004-12-08,747.5
2004-12-15,750.0
2004-12-22,748.75
2004-12-29,747.5
2005-01-05,746.88
2005-01-12,750.0
2005-01-19,750.0
2005-01-26,753.12
2005-02-02,748.12
2005-02-09,748.12
2005-02-16,751.25
2005-02-23,750.0
2005-03-02,739.38
2005-03-09,741.25
2005-03-16,733.75
2005-03-23,731.88
2005-03-30,725.0
2005-04-06,716.25
2005-04-13,710.0
2005-04-20,695.62
2005-04-27,690.0
2005-05-04,691.25
2005-05-11,692.5
2005-05-18,699.38
2005-05-25,705.62
2005-06-01,711.88
2005-06-08,715.62
2005-06-15,717.5
2005-06-22,718.12
2005-06-29,719.38
2005-07-06,727.5
2005-07-09,725.0
2005-07-13,728.75
2005-07-20,729.38
2005-07-27,729.38
2005-08-03,731.88
2005-08-10,731.88
2005-08-17,731.88
2005-08-24,730.25
2005-08-31,730.62
2005-09-07,730.62
2005-09-14,730.0
2005-09-21,735.62
2005-09-28,736.25
2005-10-05,733.75
2005-10-12,737.75
2005-10-19,742.12
2005-10-26,742.5
2005-11-02,742.5
2005-11-09,754.62
2005-11-16,763.75
2005-11-23,776.25
2005-11-30,816.88
2005-12-07,814.0
2005-12-14,821.22
2005-12-21,820.67
2005-12-28,825.67
2006-01-04,828.44
2006-01-11,858.38
2006-01-18,903.75
2006-01-25,916.88
2006-02-01,921.62
2006-02-08,912.25
2006-02-15,913.75
2006-02-22,914.12
2006-03-01,930.38
2006-03-08,900.38
2006-03-15,906.25
2006-03-22,932.88
2006-03-29,916.0
2006-04-05,876.0
2006-04-12,789.38
2006-04-19,789.38
2006-04-26,830.62
2006-05-03,838.12
2006-05-10,842.25
2006-05-17,848.75
2006-05-24,858.12
2006-05-31,858.75
2006-06-07,860.62
2006-06-14,860.0
2006-06-21,859.38
2006-06-28,863.12
2006-07-05,825.0
2006-07-12,825.0
2006-07-19,828.75
2006-07-26,831.88
2006-08-02,836.25
2006-08-09,843.12
2006-08-16,878.12
2006-08-23,891.25
2006-08-30,896.25
2006-09-06,933.12
2006-09-13,929.38
2006-09-20,940.0
2006-09-27,940.0
2006-10-04,940.62
2006-10-11,940.0
2006-10-18,965.62
2006-10-25,970.0
2006-11-01,1005.71
2006-11-08,1066.88
2006-11-15,1072.86
2006-11-22,1076.43
2006-11-29,1081.43
2006-12-06,1081.43
2006-12-13,1077.86
2006-12-20,1063.57
2006-12-27,1057.86
2007-01-03,1054.29
2007-01-10,1064.29
2007-01-17,1086.43
2007-01-24,1065.0
2007-01-31,1052.14
2007-02-07,1030.71
2007-02-14,1017.14
2007-02-21,1034.29
2007-02-28,1027.86
2007-03-07,1012.14
2007-03-14,1015.71
2007-03-21,1013.57
2007-03-28,1004.29
2007-04-04,988.57
2007-04-11,974.29
2007-04-18,965.71
2007-04-25,923.57
2007-05-02,907.14
2007-05-09,907.14
2007-05-16,915.71
2007-05-23,908.57
2007-05-30,919.29
2007-06-06,908.57
2007-06-13,907.14
2007-06-20,905.71
2007-06-27,908.57
2007-07-04,911.43
2007-07-11,935.71
2007-07-18,957.14
2007-07-25,968.57
2007-08-01,977.86
2007-08-08,982.14
2007-08-15,984.29
2007-08-22,978.57
2007-08-29,985.71
2007-09-05,985.71
2007-09-12,970.0
2007-09-19,980.71
2007-09-26,973.75
2007-10-03,973.75
2007-10-10,980.62
2007-10-17,999.38
2007-10-24,1003.12
2007-10-31,1012.5
2007-11-07,1018.75
2007-11-14,1017.5
2007-11-21,1016.88
2007-11-28,1018.12
2007-12-05,1014.38
2007-12-12,1015.62
2007-12-19,1023.12
2007-12-26,1023.12
2008-01-02,1023.12
2008-01-09,1023.12
2008-01-16,1031.25
2008-01-23,1046.25
2008-01-30,1037.5
2008-02-06,1037.5
2008-02-07,1106.67
2008-02-13,1047.5
2008-02-20,1073.12
2008-02-27,1072.5
2008-03-05,1076.88
2008-03-12,1075.62
2008-03-19,1081.25
2008-03-26,1075.62
2008-04-02,1071.25
2008-04-06,1057.5
2008-04-09,1066.88
2008-04-16,1069.38
2008-04-23,1068.12
2008-04-30,1051.25
2008-05-07,1051.25
2008-05-14,1050.0
2008-05-21,1050.0
2008-05-28,1044.44
2008-06-04,1044.44
2008-06-11,1046.67
2008-06-18,1056.11
2008-06-25,1071.11
2008-07-02,1078.89
2008-07-09,1080.0
2008-07-16,1075.0
2008-07-23,1075.0
2008-07-30,1081.67
2008-08-06,1081.67
2008-08-13,1080.56
2008-08-20,1079.44
2008-08-27,1077.89
2008-09-03,1078.33
2008-09-10,1075.56
2008-09-17,1064.44
2008-09-24,1065.0
2008-10-01,1063.89
2008-10-08,1065.56
2008-10-12,1050.0
2008-10-15,1062.78
2008-10-22,1067.22
2008-10-29,1067.22
2008-11-05,1063.89
2008-11-12,1063.89
2008-11-19,1063.89
2008-11-26,1075.0
2008-12-03,1073.89
2008-12-10,1072.22
2008-12-17,1073.33
2008-12-24,1073.33
2008-12-31,1072.78
2009-01-07,1077.78
2009-01-14,1087.78
2009-01-21,1091.11
2009-01-28,1091.11
2009-02-04,1094.44
2009-02-11,1095.0
2009-02-18,1097.22
2009-02-25,1105.56
2009-03-04,1106.11
2009-03-11,1105.0
2009-03-18,1101.67
2009-03-25,1101.11
2009-04-01,1101.11
2009-04-08,1097.22
2009-04-11,1350.0
2009-04-15,1097.78
2009-04-22,1094.44
2009-04-29,1092.22
2009-05-06,1091.11
2009-05-13,1091.11
2009-05-20,1085.56
2009-05-27,1087.22
2009-06-03,1087.78
2009-06-10,1086.67
2009-06-17,1086.67
2009-06-24,1083.89
2009-07-01,1083.89
2009-07-08,1078.33
2009-07-15,1082.78
2009-07-22,1082.78
2009-07-29,1081.67
2009-08-05,1081.67
2009-08-12,1081.11
2009-08-19,1093.33
2009-08-26,1092.22
2009-09-02,1092.22
2009-09-09,1096.11
2009-09-16,1088.33
2009-09-23,1088.33
2009-09-30,1094.44
2009-10-07,1101.67
2009-10-14,1119.44
2009-10-21,1130.0
2009-10-28,1137.78
2009-11-04,1138.33
2009-11-11,1196.11
2009-11-18,1235.56
2009-11-25,1270.0
2009-12-02,1287.78
2009-12-09,1291.11
2009-12-16,1296.11
2009-12-23,1312.78
2009-12-30,1311.67
2010-01-06,1311.67
2010-01-12,1235.0
2010-01-13,1295.56
2010-01-20,1296.67
2010-01-27,1291.11
2010-02-03,1292.22
2010-02-06,1205.0
2010-02-10,1277.78
2010-02-17,1283.89
2010-02-24,1283.89
2010-03-03,1283.89
2010-03-10,1227.78
2010-03-17,1205.0
2010-03-24,1182.5
2010-03-31,1182.5
2010-04-07,1183.33
2010-04-14,1151.67
2010-04-21,1190.0
2010-04-28,1185.83
2010-05-05,1167.5
2010-05-12,1145.56
2010-05-19,1146.67
2010-05-26,1152.22
2010-06-02,1137.78
2010-06-09,1155.56
2010-06-16,1181.67
2010-06-23,1182.22
2010-06-30,1188.89
2010-07-07,1206.11
2010-07-14,1208.89
2010-07-21,1198.89
2010-07-28,1227.22
2010-08-04,1227.22
2010-08-11,1223.89
2010-08-18,1205.56
2010-08-25,1205.0
2010-09-01,1211.67
2010-09-08,1212.86
2010-09-15,1219.29
2010-09-22,1196.11
2010-09-29,1191.67
2010-10-06,1179.38
2010-10-13,1192.78
2010-10-20,1199.44
2010-10-27,1195.56
2010-11-03,1199.44
2010-11-10,1207.14
2010-11-17,1221.11
2010-11-24,1241.67
2010-12-01,1243.33
2010-12-08,1240.0
2010-12-15,1219.44
2010-12-22,1231.11
2010-12-29,1260.56
2011-01-05,1267.14
2011-01-12,1282.78
2011-01-19,1291.11
2011-01-26,1315.0
2011-02-02,1312.14
2011-02-09,1293.89
2011-02-16,1295.0
2011-02-23,1303.57
2011-03-02,1297.86
2011-03-09,1295.0
2011-03-16,1274.17
2011-03-23,1280.0
2011-03-30,1258.33
2011-04-06,1220.0
2011-04-13,1200.83
2011-04-20,1199.17
2011-04-27,1184.17
2011-05-04,1189.17
2011-05-11,1188.33
2011-05-18,1183.33
2011-05-25,1186.25
2011-06-01,1191.11
2011-06-08,1186.67
2011-06-15,1186.67
2011-06-22,1175.56
2011-06-29,1168.57
2011-07-06,1208.57
2011-07-13,1181.0
2011-07-20,1180.71
2011-07-27,1195.71
2011-08-03,1198.57
2011-08-10,1200.71
2011-08-17,1191.25
2011-08-24,1198.75
2011-08-31,1192.5
2011-09-07,1193.75
2011-09-14,1184.38
2011-09-21,1189.5
2011-09-28,1198.0
2011-10-05,1190.5
2011-10-12,1156.88
2011-10-19,1152.5
2011-10-26,1197.5
2011-11-02,1180.0
2011-11-09,1200.0
2011-11-16,1193.33
2011-11-23,1165.56
2011-11-30,1205.0
2011-12-07,1183.89
2011-12-14,1198.33
2011-12-21,1157.5
2011-12-28,1163.75
2012-01-04,1203.75
2012-01-11,1210.0
2012-01-18,1216.25
2012-01-25,1222.5
2012-02-01,1206.25
2012-02-08,1218.0
2012-02-15,1209.38
2012-02-22,1211.11
2012-02-29,1211.43
2012-03-07,1267.5
2012-03-14,1248.75
2012-03-21,1236.25
2012-03-28,1230.62
2012-04-04,1253.89
2012-04-11,1252.78
2012-04-18,1250.71
2012-04-25,1251.25
2012-05-02,1251.25
2012-05-09,1258.33
2012-05-16,1253.75
2012-05-23,1279.38
2012-05-30,1268.12
2012-06-06,1265.0
2012-06-13,1273.89
2012-06-20,1269.38
2012-06-27,1271.88
2012-07-04,1251.11
2012-07-11,1254.38
