date,price
1999-09-22,786.44
1999-09-29,784.22
1999-10-06,788.11
1999-10-13,774.78
1999-10-20,774.44
1999-10-27,777.22
1999-11-03,777.78
1999-11-10,780.0
1999-11-17,782.78
1999-11-24,787.22
1999-12-01,794.22
1999-12-08,792.56
1999-12-15,816.86
1999-12-22,818.57
1999-12-29,835.71
2000-01-05,835.71
2000-01-12,838.57
2000-01-19,833.29
2000-01-26,837.57
2000-02-02,817.14
2000-02-09,829.71
2000-02-16,816.86
2000-02-23,776.11
2000-03-01,777.22
2000-03-08,772.56
2000-03-15,757.56
2000-03-22,761.22
2000-03-29,746.78
2000-04-05,780.33
2000-04-12,758.89
2000-04-19,757.78
2000-04-26,756.67
2000-05-03,743.89
2000-05-10,742.22
2000-05-17,751.67
2000-05-24,736.67
2000-05-31,733.11
2000-06-07,718.29
2000-06-14,724.78
2000-06-21,724.44
2000-06-28,723.67
2000-07-05,724.22
2000-07-12,712.14
2000-07-19,721.44
2000-07-26,710.33
2000-08-02,715.89
2000-08-09,715.11
2000-08-16,734.0
2000-08-23,720.11
2000-08-30,714.56
2000-09-06,712.0
2000-09-13,707.56
2000-09-20,697.56
2000-09-27,707.89
2000-10-04,699.78
2000-10-11,700.78
2000-10-18,703.56
2000-10-25,706.44
2000-11-01,714.0
2000-11-08,720.89
2000-11-15,725.33
2000-11-22,742.33
2000-11-29,746.78
2000-12-06,747.33
2000-12-13,738.44
2000-12-20,741.22
2000-12-27,743.67
2001-01-03,746.22
2001-01-10,734.11
2001-01-17,735.11
2001-01-24,750.33
2001-01-31,744.78
2001-02-07,755.71
2001-02-14,732.56
2001-02-21,732.56
2001-02-28,722.33
2001-03-07,729.78
2001-03-14,727.0
2001-03-21,719.78
2001-03-28,702.56
2001-04-04,700.33
2001-04-11,695.67
2001-04-18,695.67
2001-04-25,706.57
2001-05-02,692.33
2001-05-09,700.89
2001-05-16,695.89
2001-05-23,700.11
2001-05-30,708.67
2001-06-06,700.89
2001-06-13,720.33
2001-06-20,718.11
2001-06-27,723.44
2001-07-04,722.89
2001-07-11,724.0
2001-07-18,714.56
2001-07-25,711.78
2001-08-01,717.56
2001-08-08,718.67
2001-08-15,701.86
2001-08-22,709.0
2001-08-29,707.86
2001-09-05,700.0
2001-09-12,700.0
2001-09-19,701.43
2001-09-26,719.44
2001-10-03,728.11
2001-10-10,737.78
2001-10-17,735.56
2001-10-24,734.44
2001-10-31,721.86
2001-11-07,732.0
2001-11-14,734.22
2001-11-21,723.11
2001-11-28,729.22
2001-12-05,735.43
2001-12-12,754.57
2001-12-19,733.56
2001-12-26,734.11
2002-01-02,738.89
2002-01-09,748.89
2002-01-16,741.86
2002-01-23,745.89
2002-01-30,744.78
2002-02-06,739.0
2002-02-13,737.0
2002-02-20,748.67
2002-02-27,753.11
2002-03-06,732.25
2002-03-13,728.75
2002-03-20,750.71
2002-03-27,752.86
2002-04-03,733.67
2002-04-10,707.88
2002-04-17,722.0
2002-04-24,715.71
2002-05-01,712.5
2002-05-08,705.75
2002-05-15,749.6
2002-05-22,752.6
2002-05-29,715.43
2002-06-05,721.14
2002-06-12,731.86
2002-06-19,731.86
2002-06-26,746.14
2002-07-03,770.78
2002-07-10,754.11
2002-07-17,755.22
2002-07-24,766.11
2002-07-31,767.78
2002-08-07,757.57
2002-08-14,757.57
2002-08-21,788.6
2002-08-28,773.67
2002-09-04,776.44
2002-09-11,772.22
2002-09-18,752.5
2002-09-25,772.22
2002-10-02,773.89
2002-10-09,789.44
2002-10-16,788.11
2002-10-23,795.29
2002-10-30,778.4
2002-11-06,782.6
2002-11-13,793.0
2002-11-20,789.0
2002-11-27,786.6
2002-12-04,786.6
2002-12-11,759.0
2002-12-18,762.57
2002-12-25,766.86
2003-01-01,784.6
2003-01-08,833.0
2003-01-15,797.57
2003-01-22,805.0
2003-01-29,819.29
2003-02-05,782.78
2003-02-12,782.78
2003-02-19,788.33
2003-02-26,775.33
2003-03-05,772.56
2003-03-12,774.78
2003-03-19,772.56
2003-03-26,800.43
2003-04-02,804.0
2003-04-09,755.89
2003-04-16,764.44
2003-04-23,764.44
2003-04-30,744.22
2003-05-07,755.33
2003-05-14,806.0
2003-05-21,782.62
2003-05-28,786.38
2003-06-04,792.25
2003-06-11,814.29
2003-06-18,807.14
2003-06-25,793.12
2003-07-02,793.75
2003-07-09,794.38
2003-07-16,797.88
2003-07-23,802.88
2003-07-30,797.25
2003-08-06,788.12
2003-08-13,788.75
2003-08-20,793.75
2003-08-27,801.0
2003-09-03,801.25
2003-09-10,784.75
2003-09-17,797.25
2003-09-24,809.0
2003-10-01,806.62
2003-10-08,790.38
2003-10-15,809.12
2003-10-22,833.12
2003-10-29,830.56
2003-11-05,860.0
2003-11-12,846.11
2003-11-19,839.44
2003-11-26,842.78
2003-12-03,827.0
2003-12-10,835.56
2003-12-17,821.67
2003-12-24,821.67
2003-12-31,842.22
2004-01-07,844.78
2004-01-14,853.11
2004-01-21,839.22
2004-01-28,861.44
2004-02-04,861.44
2004-02-11,855.89
2004-02-18,844.78
2004-02-25,844.78
2004-03-03,842.0
2004-03-10,862.33
2004-03-17,856.44
2004-03-24,828.11
2004-03-31,833.67
2004-04-07,843.29
2004-04-14,846.86
2004-04-21,854.0
2004-04-28,806.38
2004-05-05,787.62
2004-05-12,787.62
2004-05-19,817.25
2004-05-26,817.25
2004-06-02,817.88
2004-06-09,812.88
2004-06-16,797.62
2004-06-23,797.62
2004-06-30,797.62
2004-07-07,788.25
2004-07-14,802.25
2004-07-21,803.75
2004-07-28,819.5
2004-08-04,840.33
2004-08-11,835.89
2004-08-18,837.0
2004-08-25,852.33
2004-09-01,843.44
2004-09-08,851.44
2004-09-15,856.22
2004-09-22,855.89
2004-09-29,859.78
2004-10-06,864.22
2004-10-13,849.78
2004-10-20,849.78
2004-10-27,861.44
2004-11-03,855.89
2004-11-10,873.67
2004-11-17,858.44
2004-11-24,864.0
2004-12-01,859.78
2004-12-08,868.11
2004-12-15,869.78
2004-12-22,872.56
2004-12-29,874.78
2005-01-05,852.56
2005-01-12,852.56
2005-01-19,852.56
2005-01-26,874.44
2005-02-02,876.67
2005-02-09,896.11
2005-02-16,888.89
2005-02-23,887.78
2005-03-02,864.22
2005-03-09,865.56
2005-03-16,885.0
2005-03-23,885.0
2005-03-30,865.56
2005-04-06,860.0
2005-04-13,847.22
2005-04-20,847.22
2005-04-27,840.0
2005-05-04,840.0
2005-05-11,840.0
2005-05-18,831.67
2005-05-25,820.89
2005-06-01,820.89
2005-06-08,825.89
2005-06-15,822.0
2005-06-22,822.0
2005-06-29,827.56
2005-07-06,840.56
2005-07-09,901.25
2005-07-13,861.44
2005-07-20,851.67
2005-07-27,851.67
2005-08-03,848.11
2005-08-10,849.44
2005-08-17,849.44
2005-08-24,852.22
2005-08-31,852.22
2005-09-07,849.44
2005-09-14,845.89
2005-09-21,837.56
2005-09-28,848.67
2005-10-05,840.33
2005-10-12,840.33
2005-10-19,847.22
2005-10-26,847.22
2005-11-02,841.67
2005-11-09,866.67
2005-11-16,881.11
2005-11-23,903.33
2005-11-30,912.22
2005-12-07,928.89
2005-12-14,925.56
2005-12-21,900.0
2005-12-28,912.56
2006-01-04,902.78
2006-01-11,988.56
2006-01-18,988.33
2006-01-25,991.11
2006-02-01,973.89
2006-02-08,974.44
2006-02-15,968.89
2006-02-22,955.0
2006-03-01,932.78
2006-03-08,938.33
2006-03-15,949.44
2006-03-22,930.0
2006-03-29,931.11
2006-04-05,928.89
2006-04-12,967.78
2006-04-19,984.44
2006-04-26,1023.89
2006-05-03,1037.22
2006-05-10,1031.67
2006-05-17,1028.89
2006-05-24,1040.0
2006-05-31,1023.33
2006-06-07,1028.89
2006-06-14,1020.56
2006-06-21,1012.22
2006-06-28,1012.22
2006-07-05,1023.33
2006-07-12,1020.56
2006-07-19,1026.67
2006-07-26,1054.44
2006-08-02,1046.11
2006-08-09,1047.22
2006-08-16,1058.33
2006-08-23,1072.22
2006-08-30,1075.0
2006-09-06,1066.67
2006-09-13,1072.22
2006-09-20,1088.33
2006-09-27,1096.67
2006-10-04,1113.33
2006-10-11,1116.11
2006-10-18,1121.67
2006-10-25,1141.11
2006-11-01,1158.33
2006-11-08,1183.33
2006-11-15,1238.75
2006-11-22,1223.12
2006-11-29,1239.0
2006-12-06,1239.0
2006-12-13,1248.12
2006-12-20,1248.12
2006-12-27,1254.38
2007-01-03,1253.12
2007-01-10,1253.12
2007-01-17,1253.12
2007-01-24,1253.12
2007-01-31,1265.62
2007-02-07,1243.75
2007-02-14,1265.62
2007-02-21,1229.62
2007-02-28,1207.75
2007-03-07,1027.5
2007-03-14,1051.62
2007-03-21,1103.12
2007-03-28,1080.12
2007-04-04,1136.25
2007-04-11,1104.62
2007-04-18,1105.25
2007-04-25,1106.88
2007-05-02,1113.12
2007-05-09,1109.38
2007-05-16,1113.12
2007-05-23,1103.75
2007-05-30,1092.5
2007-06-06,1093.38
2007-06-13,1073.38
2007-06-20,1085.88
2007-06-27,1077.75
2007-07-04,1059.67
2007-07-11,1074.67
2007-07-18,1083.0
2007-07-25,1077.44
2007-08-01,1097.0
2007-08-08,1102.56
2007-08-15,1099.78
2007-08-22,1125.33
2007-08-29,1114.22
2007-09-05,1108.67
2007-09-12,1098.33
2007-09-19,1098.33
2007-09-26,1088.56
2007-10-03,1113.33
2007-10-10,1103.56
2007-10-17,1110.56
2007-10-24,1138.56
2007-10-31,1138.56
2007-11-07,1127.44
2007-11-14,1144.11
2007-11-21,1166.33
2007-11-28,1164.11
2007-12-05,1146.11
2007-12-12,1143.33
2007-12-19,1140.56
2007-12-26,1135.0
2008-01-02,1135.0
2008-01-09,1135.0
2008-01-16,1143.33
2008-01-23,1151.67
2008-01-30,1166.33
2008-02-06,1166.33
2008-02-13,1163.56
2008-02-20,1162.78
2008-02-27,1165.56
2008-03-05,1165.56
2008-03-12,1171.11
2008-03-19,1171.11
2008-03-26,1171.11
2008-04-02,1181.67
2008-04-06,1480.0
2008-04-09,1198.33
2008-04-16,1171.33
2008-04-23,1168.56
2008-04-30,1163.0
2008-05-07,1163.0
2008-05-14,1179.67
2008-05-21,1151.89
2008-05-28,1149.11
2008-06-04,1185.56
2008-06-11,1185.56
2008-06-18,1187.78
2008-06-25,1190.56
2008-07-02,1192.44
2008-07-09,1189.67
2008-07-16,1191.89
2008-07-23,1205.78
2008-07-30,1197.44
2008-08-06,1191.89
2008-08-13,1202.22
2008-08-20,1202.22
2008-08-27,1209.44
2008-09-03,1207.22
2008-09-10,1207.22
2008-09-17,1207.22
2008-09-24,1204.11
2008-10-01,1201.33
2008-10-08,1198.56
2008-10-12,1266.67
2008-10-15,1199.67
2008-10-22,1195.78
2008-10-29,1195.78
2008-11-05,1195.78
2008-11-12,1195.78
2008-11-19,1201.33
2008-11-26,1206.67
2008-12-03,1206.67
2008-12-10,1202.78
2008-12-17,1202.78
2008-12-24,1195.56
2008-12-31,1195.56
2009-01-07,1223.89
2009-01-14,1227.22
2009-01-21,1216.11
2009-01-28,1213.33
2009-02-04,1218.89
2009-02-11,1252.22
2009-02-18,1252.22
2009-02-25,1242.44
2009-03-04,1242.44
2009-03-11,1242.44
2009-03-18,1245.78
2009-03-25,1237.44
2009-04-01,1237.44
2009-04-08,1237.44
2009-04-15,1237.44
2009-04-22,1240.78
2009-04-29,1240.78
2009-05-06,1240.78
2009-05-13,1240.78
2009-05-20,1243.56
2009-05-27,1243.56
2009-06-03,1238.0
2009-06-10,1238.0
2009-06-17,1235.22
2009-06-24,1240.78
2009-07-01,1240.78
2009-07-08,1248.33
2009-07-15,1248.33
2009-07-22,1258.89
2009-07-29,1258.89
2009-08-05,1258.89
2009-08-12,1270.0
2009-08-19,1277.78
2009-08-26,1277.78
2009-09-02,1277.78
2009-09-09,1277.78
2009-09-16,1283.33
2009-09-23,1283.33
2009-09-30,1283.33
2009-10-07,1310.22
2009-10-14,1310.22
2009-10-21,1310.22
2009-10-28,1365.22
2009-11-04,1365.22
2009-11-11,1365.22
2009-11-18,1425.0
2009-11-25,1441.67
2009-12-02,1441.67
2009-12-09,1425.0
2009-12-16,1425.0
2009-12-23,1427.78
2009-12-30,1427.78
2010-01-06,1427.78
2010-01-13,1436.11
2010-01-20,1436.11
2010-01-27,1436.11
2010-02-03,1470.22
2010-02-10,1486.89
2010-02-17,1492.44
2010-02-24,1473.11
2010-03-03,1470.22
2010-03-10,1456.33
2010-03-17,1456.33
2010-03-24,1409.67
2010-03-31,1401.33
2010-04-07,1374.62
2010-04-14,1380.38
2010-04-21,1285.75
2010-04-28,1280.62
2010-05-05,1280.62
2010-05-12,1275.71
2010-05-19,1242.86
2010-05-26,1250.0
2010-06-02,1256.25
2010-06-09,1269.38
2010-06-16,1277.5
2010-06-23,1300.62
2010-06-30,1301.25
2010-07-07,1301.25
2010-07-14,1301.25
2010-07-21,1302.88
2010-07-28,1299.75
2010-08-04,1304.12
2010-08-11,1304.12
2010-08-18,1302.25
2010-08-25,1286.62
2010-09-01,1290.0
2010-09-08,1276.5
2010-09-15,1325.0
2010-09-22,1325.71
2010-09-29,1318.57
2010-10-06,1296.25
2010-10-13,1274.12
2010-10-20,1280.0
2010-10-27,1300.0
2010-11-03,1286.25
2010-11-10,1357.5
2010-11-17,1405.43
2010-11-24,1391.14
2010-12-01,1423.29
2010-12-08,1371.88
2010-12-15,1346.62
2010-12-22,1362.25
2010-12-29,1395.38
2011-01-05,1428.57
2011-01-12,1412.5
2011-01-19,1464.29
2011-01-26,1491.43
2011-02-02,1479.29
2011-02-09,1436.43
2011-02-16,1434.0
2011-02-23,1428.57
2011-03-02,1421.43
2011-03-09,1421.43
2011-03-16,1400.0
2011-03-23,1321.43
2011-03-30,1330.0
2011-04-06,1315.71
2011-04-13,1285.71
2011-04-20,1339.29
2011-04-27,1382.14
2011-05-04,1332.14
2011-05-11,1342.86
2011-05-18,1335.71
2011-05-25,1321.43
2011-06-01,1328.57
2011-06-08,1350.0
2011-06-15,1332.14
2011-06-22,1318.57
2011-06-29,1318.57
2011-07-06,1301.86
2011-07-13,1300.0
2011-07-20,1310.71
2011-07-27,1317.86
2011-08-03,1298.29
2011-08-10,1312.57
2011-08-17,1312.57
2011-08-24,1312.57
2011-08-31,1302.86
2011-09-07,1317.86
2011-09-14,1305.43
2011-09-21,1335.71
2011-09-28,1316.14
2011-10-05,1325.0
2011-10-12,1322.0
2011-10-19,1305.83
2011-10-26,1305.83
2011-11-02,1325.0
2011-11-09,1328.57
2011-11-16,1325.0
2011-11-23,1335.71
2011-11-30,1360.71
2011-12-07,1382.14
2011-12-14,1387.14
2011-12-21,1389.29
2011-12-28,1388.14
2012-01-04,1363.57
2012-01-11,1363.5
2012-01-18,1373.5
2012-01-25,1394.71
2012-02-01,1364.12
2012-02-08,1356.88
2012-02-15,1356.88
2012-02-22,1390.71
2012-02-29,1368.5
2012-03-07,1426.33
2012-03-14,1376.0
2012-03-21,1391.0
2012-03-28,1380.38
2012-04-04,1536.0
2012-04-11,1410.0
2012-04-18,1421.43
2012-04-25,1428.57
2012-05-02,1423.86
2012-05-09,1420.38
2012-05-16,1451.86
2012-05-23,1413.5
2012-05-30,1433.29
2012-06-06,1419.75
2012-06-13,1429.62
2012-06-20,1478.67
2012-06-27,1387.88
2012-07-04,1386.0
2012-07-11,1384.75
